Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400,224.75,0.05052475481474872,232.56857142857143,243.118
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300,226.48,0.007677469169853124,231.25142857142856,242.66640000000004
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200,226.19,-0.0012898842553743517,230.32,242.1
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400,228.17,0.00875859256984568,229.49785714285716,241.5724
2019-01-02,2019,1,2,Wednesday,00,2019-00,245.98,251.21,245.95,250.18,126925200,228.4,0.0010403191899366337,228.68785714285715,241.12279999999998
2019-01-03,2019,1,3,Thursday,00,2019-00,248.23,248.57,243.67,244.21,144140700,222.95,-0.023862859057715236,227.40214285714288,240.567
2019-01-04,2019,1,4,Friday,00,2019-00,247.59,253.11,247.17,252.39,142628800,230.42,0.03349589062396485,226.65642857142856,240.1832
2019-01-07,2019,1,7,Monday,01,2019-01,252.69,255.95,251.69,254.38,103139100,232.24,0.007884701879783407,226.3578571428571,239.8612
2019-01-08,2019,1,8,Tuesday,01,2019-01,256.82,257.31,254.0,256.77,102512600,234.42,0.009395166371724883,226.54642857142858,239.7332
2019-01-09,2019,1,9,Wednesday,01,2019-01,257.56,258.91,256.19,257.97,95006600,235.52,0.004673517087996348,226.83142857142857,239.54080000000002
2019-01-10,2019,1,10,Thursday,01,2019-01,256.26,259.16,255.5,258.88,96823900,236.35,0.003527625039788429,227.42357142857142,239.45120000000003
2019-01-11,2019,1,11,Friday,01,2019-01,257.68,259.01,257.03,258.98,73858100,236.44,0.00038639838932885695,228.28714285714287,239.3902
2019-01-14,2019,1,14,Monday,02,2019-02,256.86,258.3,256.41,257.4,70908200,235.0,-0.006100993986517089,229.37642857142856,239.2294
2019-01-15,2019,1,15,Tuesday,02,2019-02,257.82,260.7,257.81,260.35,85208300,237.69,0.011460819430668012,231.07285714285715,239.0704
2019-01-16,2019,1,16,Wednesday,02,2019-02,260.83,261.97,260.6,260.98,77636700,238.26,0.002419826787291246,232.03785714285715,238.87060000000002
2019-01-17,2019,1,17,Thursday,02,2019-02,260.01,263.92,259.96,262.96,96118400,240.07,0.007586500074736602,233.00857142857143,238.7364
2019-01-18,2019,1,18,Friday,02,2019-02,264.98,266.98,263.0,266.46,127900300,243.27,0.013310236680102339,234.22857142857143,238.639
2019-01-22,2019,1,22,Tuesday,03,2019-03,264.82,265.06,261.06,262.86,115531200,239.98,-0.013510682431941645,235.07214285714284,238.44439999999997
2019-01-23,2019,1,23,Wednesday,03,2019-03,264.01,264.79,260.66,263.41,86030300,240.48,0.002092600513463161,235.93499999999997,238.15279999999998
2019-01-24,2019,1,24,Thursday,03,2019-03,263.21,264.2,262.08,263.55,59204100,240.61,0.0005315911593180012,237.19642857142858,237.873
2019-01-25,2019,1,25,Friday,03,2019-03,265.61,266.7,263.66,265.78,96883400,242.65,0.00846130381815513,238.07,237.68379999999996
2019-01-28,2019,1,28,Monday,04,2019-04,263.39,263.83,261.79,263.76,85613700,240.8,-0.0076003489616705,238.68142857142857,237.55180000000001
2019-01-29,2019,1,29,Tuesday,04,2019-04,263.92,264.55,262.48,263.41,66136300,240.48,-0.0013268976473990168,239.1142857142857,237.42260000000002
2019-01-30,2019,1,30,Wednesday,04,2019-04,265.1,268.52,264.25,267.58,92473700,244.29,0.015830731425781064,239.7407142857143,237.4034
2019-01-31,2019,1,31,Thursday,04,2019-04,267.51,270.47,267.27,269.93,104012100,246.43,0.008782347832517745,240.46071428571432,237.37579999999997
2019-02-01,2019,2,1,Friday,04,2019-04,270.15,271.2,269.18,270.06,85782500,246.55,0.00048190962773464463,241.18285714285713,237.33780000000002
2019-02-04,2019,2,4,Monday,05,2019-05,270.11,272.03,269.36,271.96,60744800,248.29,0.00703535078413231,242.13214285714284,237.4186
2019-02-05,2019,2,5,Tuesday,05,2019-05,272.44,273.44,271.88,273.1,79552800,249.33,0.0041916710833078685,242.96357142857144,237.61059999999998
2019-02-06,2019,2,6,Wednesday,05,2019-05,272.79,273.34,271.92,272.74,58347800,249.0,-0.0013182376154513564,243.7307142857143,237.7796
2019-02-07,2019,2,7,Thursday,05,2019-05,270.94,271.55,268.29,270.14,95482000,246.63,-0.009532947291956084,244.1992857142857,237.9334
2019-02-08,2019,2,8,Friday,05,2019-05,268.75,270.58,267.83,270.47,75788900,246.93,0.0012219964307136344,244.46071428571432,238.016
2019-02-11,2019,2,11,Monday,06,2019-06,271.2,271.49,270.03,270.62,68021400,247.06,0.000554359280923622,244.9664285714286,238.0848
2019-02-12,2019,2,12,Tuesday,06,2019-06,272.42,274.52,272.34,274.1,72270200,250.24,0.012859246855950301,245.66357142857143,238.1052
2019-02-13,2019,2,13,Wednesday,06,2019-06,275.03,275.93,274.56,274.99,65277200,251.05,0.0032473509327444194,246.40928571428572,238.15259999999998
2019-02-14,2019,2,14,Thursday,06,2019-06,273.78,275.64,272.87,274.38,83234400,250.5,-0.002218368166213236,246.97,238.1586
2019-02-15,2019,2,15,Friday,06,2019-06,276.36,277.41,276.13,277.37,97088700,253.23,0.01089721090609208,247.85785714285717,238.153
2019-02-19,2019,2,19,Tuesday,07,2019-07,276.48,278.58,276.47,277.85,59120800,253.67,0.0017302903121638735,248.8,238.32059999999998
2019-02-20,2019,2,20,Wednesday,07,2019-07,277.81,278.92,277.25,278.41,76610800,254.18,0.002015917040439019,249.5064285714286,238.5058
2019-02-21,2019,2,21,Thursday,07,2019-07,277.7,278.1,276.35,277.42,64214700,253.27,-0.003555891149257029,249.99499999999998,238.7866
2019-02-22,2019,2,22,Friday,07,2019-07,278.11,279.36,277.4,279.14,78114600,254.84,0.00620008728512178,250.58714285714288,239.0898
2019-02-25,2019,2,25,Monday,08,2019-08,280.73,281.31,279.43,279.52,69030700,255.19,0.001361024604661587,251.08,239.39880000000002
2019-02-26,2019,2,26,Tuesday,08,2019-08,279.13,280.3,278.9,279.32,56844100,255.01,-0.0007154935934143847,251.48571428571427,239.68
2019-02-27,2019,2,27,Wednesday,08,2019-08,278.52,279.59,277.48,279.2,56921600,254.9,-0.0004296274693033064,251.90714285714284,239.9608
2019-02-28,2019,2,28,Thursday,08,2019-08,278.96,279.45,278.32,278.68,69268300,254.42,-0.0018624394065168692,252.46357142857144,240.32080000000002
2019-03-01,2019,3,1,Friday,08,2019-08,280.44,280.88,278.82,280.42,78880500,256.01,0.006243724833738362,253.11214285714283,240.80540000000002
2019-03-04,2019,3,4,Monday,09,2019-09,281.6,281.87,276.84,279.4,106494600,255.08,-0.00363762763166553,253.685,241.27640000000002
2019-03-05,2019,3,5,Tuesday,09,2019-09,279.54,279.76,278.41,279.02,59114600,254.73,-0.0013599382087722267,254.00571428571428,241.8098
2019-03-06,2019,3,6,Wednesday,09,2019-09,279.15,279.16,276.97,277.33,75039800,253.19,-0.006056713582356266,254.1585714285714,242.3866
2019-03-07,2019,3,7,Thursday,09,2019-09,276.83,276.99,274.07,275.01,94885100,251.07,-0.008365590736866935,254.1992857142857,243.013
2019-03-08,2019,3,8,Friday,09,2019-09,272.94,274.65,272.42,274.46,85795800,250.57,-0.0019999660878486925,254.0092857142857,243.74560000000002
2019-03-11,2019,3,11,Monday,10,2019-10,275.26,278.62,275.23,278.44,65098900,254.2,0.014501103470593302,254.04714285714286,244.3346
2019-03-12,2019,3,12,Tuesday,10,2019-10,279.06,280.07,278.85,279.49,79667500,255.16,0.003771121808644917,254.11714285714285,244.9082
2019-03-13,2019,3,13,Wednesday,10,2019-10,280.48,282.38,280.3,281.34,80639200,256.85,0.0066191756600337825,254.37285714285716,245.5214
2019-03-14,2019,3,14,Thursday,10,2019-10,281.37,281.84,280.67,281.16,67518400,256.69,-0.0006394577512330857,254.50499999999997,246.0918
2019-03-15,2019,3,15,Friday,10,2019-10,280.54,282.21,280.33,281.31,81309000,257.96,0.004939886749975475,254.7028571428571,246.68300000000002
2019-03-18,2019,3,18,Monday,11,2019-11,281.55,282.66,281.3,282.33,62199800,258.89,0.003626189771426258,254.98000000000002,247.4018
2019-03-19,2019,3,19,Tuesday,11,2019-11,283.51,284.36,281.41,282.4,90268100,258.95,0.0002480159607229915,255.2692857142857,247.9724
2019-03-20,2019,3,20,Wednesday,11,2019-11,282.16,283.5,280.32,281.55,84609200,258.18,-0.0030098655000235786,255.53785714285712,248.4912
2019-03-21,2019,3,21,Thursday,11,2019-11,280.64,285.18,280.59,284.73,79550400,261.09,0.01129459263590804,255.9007142857143,249.0246
2019-03-22,2019,3,22,Friday,11,2019-11,283.22,283.8,279.18,279.25,122659300,256.07,-0.019246117090412684,255.97142857142853,249.43559999999997
2019-03-25,2019,3,25,Monday,12,2019-12,278.87,280.19,277.64,279.04,85575200,255.87,-0.0007523733487979634,256.05285714285714,249.826
2019-03-26,2019,3,26,Tuesday,12,2019-12,280.99,282.18,279.56,281.12,68125900,257.78,0.007454498007506194,256.3807142857143,250.25280000000004
2019-03-27,2019,3,27,Wednesday,12,2019-12,281.11,281.76,277.93,279.65,72224700,256.43,-0.005229449139750653,256.7635714285714,250.6814
2019-03-28,2019,3,28,Thursday,12,2019-12,280.35,281.21,279.07,280.71,56238500,257.41,0.0037907615761751945,257.2521428571428,251.07580000000002
2019-03-29,2019,3,29,Friday,12,2019-12,282.39,282.84,281.14,282.48,82186800,259.03,0.006305300160646787,257.59714285714284,251.4912
2019-04-01,2019,4,1,Monday,13,2019-13,284.7,286.16,284.4,285.83,77617900,262.1,0.011859092892143375,258.09285714285716,251.9318
2019-04-02,2019,4,2,Tuesday,13,2019-13,286.04,286.23,285.09,285.97,40070400,262.23,0.0004897251449642592,258.47714285714284,252.31099999999998
2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,287.76,285.75,286.42,68243200,262.64,0.0015740110468227542,258.90214285714285,252.7642
2019-04-04,2019,4,4,Thursday,13,2019-13,286.78,287.46,286.01,287.18,48997500,263.34,0.002653545307104599,259.2864285714286,253.2214
2019-04-05,2019,4,5,Friday,13,2019-13,287.92,288.63,287.6,288.57,58621700,264.61,0.004839809300179798,259.695,253.7014
2019-04-08,2019,4,8,Monday,14,2019-14,288.1,288.91,287.37,288.79,53566300,264.81,0.0007622114719918471,260.11357142857145,254.1446
2019-04-09,2019,4,9,Tuesday,14,2019-14,287.72,288.08,286.7,287.31,66142300,263.46,-0.0051247886615289895,260.49071428571426,254.59779999999998
2019-04-10,2019,4,10,Wednesday,14,2019-14,287.77,288.39,287.31,288.29,52601500,264.36,0.00341111236341729,260.7242857142857,255.0754
2019-04-11,2019,4,11,Thursday,14,2019-14,288.83,288.84,287.58,288.21,55093100,264.28,-0.000277751835546014,261.31071428571425,255.4752
2019-04-12,2019,4,12,Friday,14,2019-14,290.0,290.47,288.26,290.16,69727800,266.07,0.006766163937818481,262.0392857142857,255.868
2019-04-15,2019,4,15,Monday,15,2019-15,290.24,290.35,289.08,289.97,49596700,265.9,-0.0006549218119702438,262.6192857142857,256.255
2019-04-16,2019,4,16,Tuesday,15,2019-15,290.95,291.01,289.5,290.16,52153200,266.07,0.000655351015644845,263.30785714285713,256.61060000000003
2019-04-17,2019,4,17,Wednesday,15,2019-15,291.4,291.43,288.99,289.45,58268300,265.42,-0.0024468383563504004,263.88,256.93240000000003
2019-04-18,2019,4,18,Thursday,15,2019-15,290.1,290.32,288.66,290.02,68708500,265.94,0.001969009797907706,264.37357142857144,257.27119999999996
2019-04-22,2019,4,22,Monday,16,2019-16,289.17,290.44,289.07,290.27,40160100,266.17,0.0008616782127033318,264.6642857142857,257.662
2019-04-23,2019,4,23,Tuesday,16,2019-16,290.68,293.14,290.42,292.88,52246600,268.56,0.008992422407092748,265.11642857142857,258.0946
2019-04-24,2019,4,24,Wednesday,16,2019-16,292.79,293.16,292.07,292.23,50392900,267.97,-0.002219462224712032,265.4971428571429,258.51279999999997
2019-04-25,2019,4,25,Thursday,16,2019-16,292.12,292.78,290.73,292.05,57770900,267.8,-0.0006160032379745051,265.8157142857143,258.864
2019-04-26,2019,4,26,Friday,16,2019-16,292.1,293.49,291.24,293.41,50916400,269.05,0.004656659664887819,266.1328571428572,259.224
2019-04-29,2019,4,29,Monday,17,2019-17,293.51,294.45,293.41,293.87,57197700,269.47,0.0015675593701769408,266.46571428571434,259.6034
2019-04-30,2019,4,30,Tuesday,17,2019-17,293.49,294.34,291.92,294.02,81111700,269.61,0.0005104148063101999,266.90500000000003,259.93100000000004
2019-05-01,2019,5,1,Wednesday,17,2019-17,294.72,294.95,291.8,291.81,71671900,267.58,-0.007515920394631115,267.13500000000005,260.2092
2019-05-02,2019,5,2,Thursday,17,2019-17,291.68,292.7,289.52,291.18,65030200,267.01,-0.0021593990999272394,267.33,260.4658
2019-05-03,2019,5,3,Friday,17,2019-17,292.82,294.34,291.3,294.03,56543700,269.62,0.00978770056299716,267.5835714285714,260.7928
2019-05-06,2019,5,6,Monday,18,2019-18,289.25,293.31,288.9,292.82,107198100,268.51,-0.004115278972065428,267.77000000000004,261.0662
2019-05-07,2019,5,7,Tuesday,18,2019-18,290.15,290.81,285.81,287.93,144729900,264.03,-0.016699507405958935,267.6242857142857,261.243
2019-05-08,2019,5,8,Wednesday,18,2019-18,287.53,289.43,286.87,287.53,91568300,263.66,-0.001389455258639094,267.49857142857144,261.416
2019-05-09,2019,5,9,Thursday,18,2019-18,285.23,287.33,283.3,286.66,103471100,262.86,-0.0030253817000867045,267.2785714285714,261.5752
2019-05-10,2019,5,10,Friday,18,2019-18,285.62,288.94,282.3,288.1,112429300,264.18,0.00502331648716603,267.1364285714286,261.7704
2019-05-13,2019,5,13,Monday,19,2019-19,282.42,283.49,279.93,280.86,127290500,257.54,-0.025130127516244327,266.3492857142857,261.801
2019-05-14,2019,5,14,Tuesday,19,2019-19,281.99,285.1,281.85,283.4,77003200,259.87,0.009043438817407878,265.7707142857143,261.8968
2019-05-15,2019,5,15,Wednesday,19,2019-19,281.59,285.77,281.36,285.06,73956400,261.39,0.005857335514773299,265.3128571428571,262.03
2019-05-16,2019,5,16,Thursday,19,2019-19,285.84,289.21,285.76,287.7,76749600,263.81,0.009261146708005263,264.93857142857144,262.2424
2019-05-17,2019,5,17,Friday,19,2019-19,285.14,288.6,285.12,285.84,100353000,262.11,-0.006464901704273829,264.41285714285715,262.4632
2019-05-20,2019,5,20,Monday,20,2019-20,284.06,285.96,283.12,283.95,62877600,260.38,-0.006612454929633915,263.75357142857143,262.6594
2019-05-21,2019,5,21,Tuesday,20,2019-20,285.83,286.93,285.55,286.51,46847100,262.72,0.00901605825317131,263.4064285714286,262.82980000000003
2019-05-22,2019,5,22,Wednesday,20,2019-20,285.45,286.69,285.1,285.63,49482500,261.92,-0.0030713478246526815,263.04285714285714,262.965
2019-05-23,2019,5,23,Thursday,20,2019-20,283.16,283.21,280.57,282.14,98733800,258.72,-0.012218608530887853,262.26428571428573,263.0024
2019-05-24,2019,5,24,Friday,20,2019-20,283.74,284.2,282.09,282.78,55268100,259.3,0.0022682081533054177,261.6064285714286,263.0546
2019-05-28,2019,5,28,Tuesday,21,2019-21,283.09,284.15,280.13,280.15,70029400,256.89,-0.009300392169047211,261.0964285714286,263.0332
2019-05-29,2019,5,29,Wednesday,21,2019-21,278.91,279.36,276.71,278.27,104972900,255.17,-0.006710880795531171,260.49,262.9588
2019-05-30,2019,5,30,Thursday,21,2019-21,279.11,280.04,277.81,279.03,62523800,255.86,0.0027313833168427504,259.99,262.897
2019-05-31,2019,5,31,Friday,21,2019-21,276.2,277.12,275.24,275.27,86862800,252.42,-0.01347521740079427,259.15,262.7818
2019-06-03,2019,6,3,Monday,22,2019-22,275.31,276.55,273.09,274.57,96428000,251.77,-0.0025431042846855156,258.73785714285714,262.5954
2019-06-04,2019,6,4,Tuesday,22,2019-22,277.12,280.68,276.62,280.53,77231900,257.24,0.021706741060411483,258.55,262.6188
2019-06-05,2019,6,5,Wednesday,22,2019-22,282.33,282.99,280.32,282.96,71169700,259.47,0.008662228148682338,258.41285714285715,262.6908
2019-06-06,2019,6,6,Thursday,22,2019-22,283.29,285.55,282.57,284.8,69430400,261.16,0.006502509451609129,258.22357142857146,262.7584
2019-06-07,2019,6,7,Friday,22,2019-22,285.93,288.85,285.74,287.65,74272200,263.77,0.010006962279589082,258.3421428571429,262.9052
2019-06-10,2019,6,10,Monday,23,2019-23,289.37,290.82,288.87,288.97,60799100,264.98,0.0045888219112022455,258.6707142857143,263.0566
2019-06-11,2019,6,11,Tuesday,23,2019-23,290.99,291.4,288.18,288.9,58641300,264.92,-0.00024174120929798537,258.82785714285717,263.17440000000005
2019-06-12,2019,6,12,Wednesday,23,2019-23,288.64,289.26,287.82,288.39,47096300,264.45,-0.0017652872911756434,259.00857142857143,263.2214
2019-06-13,2019,6,13,Thursday,23,2019-23,289.4,289.98,288.62,289.58,48945200,265.54,0.0041262877627572525,259.4957142857143,263.2876
2019-06-14,2019,6,14,Friday,23,2019-23,289.26,289.93,288.41,289.26,52324700,265.25,-0.0011052534072421016,259.9207142857143,263.3398
2019-06-17,2019,6,17,Monday,24,2019-24,289.52,290.22,289.18,289.37,39205700,265.35,0.0003802541662567549,260.525,263.38000000000005
2019-06-18,2019,6,18,Tuesday,24,2019-24,291.39,293.57,290.99,292.4,85434800,268.12,0.01047124393032206,261.45,263.4502
2019-06-19,2019,6,19,Wednesday,24,2019-24,292.55,293.65,291.47,293.06,78674400,268.73,0.002257251557209905,262.3692857142857,263.5286
2019-06-20,2019,6,20,Thursday,24,2019-24,296.04,296.31,293.13,295.86,116570000,271.3,0.009554111194314485,263.71785714285716,263.6854
2019-06-21,2019,6,21,Friday,24,2019-24,294.13,295.52,293.76,294.0,83309500,270.9,-0.0014536772139162046,265.0842857142857,263.8162
2019-06-24,2019,6,24,Monday,25,2019-25,294.23,294.58,293.47,293.64,47582700,270.57,-0.0012247455374855276,266.0364285714286,263.942
2019-06-25,2019,6,25,Tuesday,25,2019-25,293.7,293.73,290.64,290.76,82028700,267.92,-0.009807497659054087,266.64,263.97900000000004
2019-06-26,2019,6,26,Wednesday,25,2019-25,291.75,292.31,290.35,290.47,51584900,267.65,-0.0009974803852778047,267.1035714285714,264.01399999999995
2019-06-27,2019,6,27,Thursday,25,2019-25,291.31,292.06,290.89,291.5,40355200,268.6,0.0035459193650251297,267.4485714285714,264.0646
2019-06-28,2019,6,28,Friday,25,2019-25,292.58,293.55,292.01,293.0,59350900,269.98,0.005145622397733529,267.80571428571426,264.1558
2019-07-01,2019,7,1,Monday,26,2019-26,296.68,296.92,294.33,295.66,78705600,272.43,0.009078587155894935,268.34214285714285,264.2856
2019-07-02,2019,7,2,Tuesday,26,2019-26,295.61,296.49,294.68,296.43,61504500,273.14,0.0026043268186515256,268.96285714285716,264.425
2019-07-03,2019,7,3,Wednesday,26,2019-26,297.18,298.82,297.02,298.8,40898900,275.33,0.007995360163819853,269.66214285714284,264.5604
2019-07-05,2019,7,5,Friday,26,2019-26,297.44,298.64,296.01,298.46,51677300,275.01,-0.0011379006829731475,270.3592857142857,264.7012
2019-07-08,2019,7,8,Monday,27,2019-27,297.01,298.26,296.22,296.82,45841800,273.5,-0.005495021922273358,270.9414285714286,264.8152
2019-07-09,2019,7,9,Tuesday,27,2019-27,295.54,297.52,295.48,297.19,41101300,273.84,0.0012469186881813865,271.35,264.911
2019-07-10,2019,7,10,Wednesday,27,2019-27,298.37,299.66,297.78,298.61,58448500,275.15,0.004777524172634218,271.80857142857144,265.02459999999996
2019-07-11,2019,7,11,Thursday,27,2019-27,299.32,299.58,298.2,299.31,50826100,275.8,0.0023444630444280357,272.13,265.1484
2019-07-12,2019,7,12,Friday,27,2019-27,299.85,300.73,299.51,300.65,40326000,277.03,0.0044769026061506345,272.5678571428571,265.3374
2019-07-15,2019,7,15,Monday,28,2019-28,301.13,301.13,300.19,300.75,33900000,277.12,0.0003326821429223692,273.0357142857143,265.5396
2019-07-16,2019,7,16,Tuesday,28,2019-28,300.65,300.88,299.44,299.78,36650100,276.23,-0.0032253929574570517,273.6292857142857,265.6718
2019-07-17,2019,7,17,Wednesday,28,2019-28,299.75,299.93,297.74,297.74,36036300,274.35,-0.006805196727822538,274.10785714285714,265.78860000000003
2019-07-18,2019,7,18,Thursday,28,2019-28,297.19,299.25,296.7,298.83,51392600,275.35,0.0036612328456879784,274.59000000000003,266.015
2019-07-19,2019,7,19,Friday,28,2019-28,300.04,300.07,296.98,297.17,58678600,273.82,-0.005554716937636317,274.86428571428576,266.2182
2019-07-22,2019,7,22,Monday,29,2019-29,297.61,298.5,297.04,297.9,43638100,274.5,0.002456349915292755,275.01214285714286,266.45099999999996
2019-07-23,2019,7,23,Tuesday,29,2019-29,299.14,300.03,298.22,300.03,44564500,276.46,0.007149985941725889,275.2492857142857,266.69660000000005
2019-07-24,2019,7,24,Wednesday,29,2019-29,299.19,301.44,299.09,301.44,47213200,277.76,0.0046995175524049415,275.42285714285714,267.101
2019-07-25,2019,7,25,Thursday,29,2019-29,300.94,301.0,299.11,300.0,55394100,276.43,-0.004777298203346492,275.52428571428567,267.43219999999997
2019-07-26,2019,7,26,Friday,29,2019-29,300.76,302.23,300.62,302.01,45084100,278.28,0.006699965014765219,275.86571428571426,267.77
2019-07-29,2019,7,29,Monday,30,2019-30,301.88,302.01,300.85,301.46,38126500,277.78,-0.0018208544198159426,276.14714285714285,268.04940000000005
2019-07-30,2019,7,30,Tuesday,30,2019-30,299.91,301.17,299.49,300.72,45849000,277.1,-0.002454683443284922,276.2864285714286,268.3492
2019-07-31,2019,7,31,Wednesday,30,2019-30,300.99,301.2,295.2,297.43,104245200,274.06,-0.010940490309915951,276.16214285714284,268.62280000000004
2019-08-01,2019,8,1,Thursday,30,2019-30,297.6,300.87,293.96,294.84,142646600,271.68,-0.008708079083695752,275.78000000000003,268.80199999999996
2019-08-02,2019,8,2,Friday,30,2019-30,293.85,294.12,290.9,292.62,116749700,269.63,-0.0075293957477095,275.245,268.95619999999997
2019-08-05,2019,8,5,Monday,31,2019-31,288.09,288.21,281.72,283.82,178745400,261.52,-0.030073187275693303,274.19428571428574,269.0122
2019-08-06,2019,8,6,Tuesday,31,2019-31,285.91,288.04,284.28,287.8,120711700,265.19,0.01402298410632774,273.54,269.13
2019-08-07,2019,8,7,Wednesday,31,2019-31,284.4,288.82,282.04,287.97,140572300,265.35,0.0005908113529222714,272.8257142857143,269.2992
2019-08-08,2019,8,8,Thursday,31,2019-31,289.62,293.62,289.01,293.62,87713900,270.55,0.019620169527373443,272.59214285714285,269.6068
2019-08-09,2019,8,9,Friday,31,2019-31,292.58,293.24,289.65,291.62,93730000,268.71,-0.006811705724927952,272.1785714285714,269.8638
2019-08-12,2019,8,12,Monday,32,2019-32,289.96,291.61,287.02,288.07,65527600,265.44,-0.012173306674495454,271.39142857142855,270.12420000000003
2019-08-13,2019,8,13,Tuesday,32,2019-32,287.74,294.15,287.36,292.55,94299800,269.57,0.015551918406033316,270.80642857142857,270.4802
2019-08-14,2019,8,14,Wednesday,32,2019-32,288.07,288.74,283.76,283.9,135622100,261.6,-0.02956765110407178,269.7471428571429,270.5674
2019-08-15,2019,8,15,Thursday,32,2019-32,284.88,285.64,282.39,284.65,99556600,262.29,0.0026416266652635745,268.60499999999996,270.62379999999996
2019-08-16,2019,8,16,Friday,32,2019-32,286.48,289.33,284.71,288.85,83018300,266.16,0.014755135034821176,267.77500000000003,270.7238
2019-08-19,2019,8,19,Monday,33,2019-33,292.19,293.08,291.44,292.33,53571800,269.36,0.012047652626570038,267.22214285714284,270.8356
2019-08-20,2019,8,20,Tuesday,33,2019-33,291.77,292.36,289.95,290.09,51596400,267.3,-0.007662926839934636,266.7392857142857,270.88199999999995
2019-08-21,2019,8,21,Wednesday,33,2019-33,292.48,292.86,291.72,292.45,49524700,269.47,0.008135966149119822,266.5814285714286,270.973
2019-08-22,2019,8,22,Thursday,33,2019-33,293.23,293.93,290.4,292.36,51666400,269.39,-0.000307922358719237,266.56428571428575,271.0718
2019-08-23,2019,8,23,Friday,33,2019-33,290.92,292.76,283.47,284.85,149161500,262.47,-0.025687320736309527,266.63214285714287,271.0104
2019-08-26,2019,8,26,Monday,34,2019-34,287.27,288.0,285.58,288.0,72423800,265.37,0.011058549351236957,266.645,271.01279999999997
2019-08-27,2019,8,27,Tuesday,34,2019-34,289.54,289.95,286.03,286.87,66668900,264.33,-0.003923969158858176,266.57214285714286,270.9924
2019-08-28,2019,8,28,Wednesday,34,2019-34,286.14,289.07,285.25,288.89,59696700,266.19,0.007041602278545778,266.26071428571424,270.9538
2019-08-29,2019,8,29,Thursday,34,2019-34,291.72,293.16,290.61,292.58,57899400,269.59,0.012773172211173689,266.3235714285714,270.971
2019-08-30,2019,8,30,Friday,34,2019-34,294.22,294.24,291.42,292.45,62901200,269.47,-0.0004443024186012723,266.6114285714286,270.9344
2019-09-03,2019,9,3,Tuesday,35,2019-35,290.57,291.58,289.27,290.74,69101400,267.9,-0.005847693606041537,266.4921428571428,270.8744
2019-09-04,2019,9,4,Wednesday,35,2019-35,293.14,294.06,292.31,294.04,46887300,270.94,0.011350784734360353,267.1592857142857,270.8818
2019-09-05,2019,9,5,Thursday,35,2019-35,296.79,298.83,294.0,297.82,83258100,274.42,0.012855373667163938,268.0257142857143,271.0118
2019-09-06,2019,9,6,Friday,35,2019-35,298.17,298.76,297.42,298.05,49584300,274.63,0.0007721061394059259,268.6307142857143,271.15139999999997
2019-09-09,2019,9,9,Monday,36,2019-36,299.14,299.24,297.16,298.2,51260300,274.77,0.0005035986412171845,269.01714285714286,271.27479999999997
2019-09-10,2019,9,10,Tuesday,36,2019-36,297.36,298.2,295.97,298.13,57947100,274.71,-0.0002349018110430201,269.5464285714286,271.36940000000004
2019-09-11,2019,9,11,Wednesday,36,2019-36,298.47,300.34,297.75,300.25,68821100,276.66,0.007111143105256179,270.06,271.454
2019-09-12,2019,9,12,Thursday,36,2019-36,301.25,302.46,300.41,301.29,72908700,277.62,0.0034635099334752173,270.6478571428571,271.5436
2019-09-13,2019,9,13,Friday,36,2019-36,301.78,302.17,300.68,301.09,62104800,277.44,-0.0006638409912304022,271.71714285714285,271.5858
2019-09-16,2019,9,16,Monday,37,2019-37,299.84,301.14,299.45,300.16,58191200,276.58,-0.0030886526581893614,272.51785714285717,271.6172
2019-09-17,2019,9,17,Tuesday,37,2019-37,299.94,301.02,299.75,300.92,41475500,277.28,0.0025319598276056787,273.4428571428571,271.69280000000003
2019-09-18,2019,9,18,Wednesday,37,2019-37,300.49,301.22,298.24,301.1,73375800,277.45,0.000597960331225833,274.2471428571429,271.765
2019-09-19,2019,9,19,Thursday,37,2019-37,301.53,302.63,300.71,301.08,76560500,277.43,-6.632700201947284e-05,274.8071428571429,271.81059999999997
2019-09-20,2019,9,20,Friday,37,2019-37,300.36,300.67,297.41,298.28,89565000,276.12,-0.00472470983311879,275.28214285714284,271.817
2019-09-23,2019,9,23,Monday,38,2019-38,297.55,299.0,297.27,298.21,43476800,276.05,-0.0002345330327950812,275.86428571428576,271.7974
2019-09-24,2019,9,24,Tuesday,38,2019-38,299.41,299.84,294.81,295.87,94869400,273.88,-0.00784709192623545,276.07428571428574,271.73260000000005
2019-09-25,2019,9,25,Wednesday,38,2019-38,295.96,298.11,294.33,297.62,71854000,275.51,0.005915208840177044,276.15214285714285,271.7182
2019-09-26,2019,9,26,Thursday,38,2019-38,297.63,297.86,295.45,297.0,56179700,274.93,-0.0020834651029841833,276.1735714285714,271.7298
